2018-02-28_23-19-43 Hilbringer Str 1 66663 Merzig.png,0
2018-02-28_23-19-46 Hilbringer Str 3 66663 Merzig.png,2
2018-02-28_23-19-48 Hilbringer Str 5 66663 Merzig.png,0
2018-02-28_23-19-50 Hilbringer Str 6 66663 Merzig.png,0
2018-02-28_23-19-51 Hilbringer Str 7 66663 Merzig.png,0
2018-02-28_23-19-53 Hilbringer Str 8 66663 Merzig.png,0
2018-02-28_23-19-54 Hilbringer Str 9 66663 Merzig.png,0
2018-02-28_23-19-55 Hilbringer Str 10 66663 Merzig.png,0
2018-02-28_23-19-57 Hilbringer Str 11 66663 Merzig.png,0
2018-02-28_23-19-58 Hilbringer Str 12 66663 Merzig.png,0
2018-02-28_23-20-00 Hilbringer Str 13 66663 Merzig.png,2
2018-02-28_23-20-01 Hilbringer Str 14 66663 Merzig.png,0
2018-02-28_23-20-03 Hilbringer Str 15 66663 Merzig.png,0
2018-02-28_23-20-04 Hilbringer Str 16 66663 Merzig.png,0
2018-02-28_23-20-06 Hilbringer Str 17 66663 Merzig.png,0
2018-02-28_23-20-07 Hilbringer Str 18 66663 Merzig.png,0
2018-02-28_23-20-09 Hilbringer Str 19 66663 Merzig.png,0
2018-02-28_23-20-10 Hilbringer Str 20 66663 Merzig.png,0
2018-02-28_23-20-11 Hilbringer Str 21 66663 Merzig.png,0
2018-02-28_23-20-15 Hilbringer Str 22 66663 Merzig.png,0
2018-02-28_23-20-16 Hilbringer Str 23 66663 Merzig.png,0
2018-02-28_23-20-18 Hilbringer Str 24 66663 Merzig.png,0
2018-02-28_23-20-19 Hilbringer Str 25 66663 Merzig.png,0
2018-02-28_23-20-20 Hilbringer Str 26 66663 Merzig.png,0
2018-02-28_23-20-22 Hilbringer Str 27 66663 Merzig.png,0
2018-02-28_23-20-23 Hilbringer Str 28 66663 Merzig.png,0
2018-02-28_23-20-25 Hilbringer Str 29 66663 Merzig.png,0
2018-02-28_23-20-26 Hilbringer Str 30 66663 Merzig.png,0
2018-02-28_23-20-28 Hilbringer Str 31 66663 Merzig.png,0
2018-02-28_23-20-29 Hilbringer Str 32 66663 Merzig.png,0
2018-02-28_23-20-30 Am Sonnenhang 1 66663 Merzig.png,0
2018-02-28_23-20-32 Am Sonnenhang 2 66663 Merzig.png,0
2018-02-28_23-20-33 Am Sonnenhang 3 66663 Merzig.png,0
2018-02-28_23-20-34 Am Sonnenhang 4 66663 Merzig.png,0
2018-02-28_23-20-35 Am Sonnenhang 5 66663 Merzig.png,0
2018-02-28_23-20-37 Am Sonnenhang 6 66663 Merzig.png,0
2018-02-28_23-20-38 Am Sonnenhang 7 66663 Merzig.png,0
2018-02-28_23-20-39 Am Sonnenhang 8 66663 Merzig.png,0
2018-02-28_23-20-40 Am Sonnenhang 9 66663 Merzig.png,0
2018-02-28_23-20-42 Am Sonnenhang 10 66663 Merzig.png,0
2018-02-28_23-20-43 Am Sonnenhang 11 66663 Merzig.png,2
2018-02-28_23-20-45 Am Sonnenhang 12 66663 Merzig.png,0
2018-02-28_23-20-46 Am Sonnenhang 13 66663 Merzig.png,0
2018-02-28_23-20-47 Am Sonnenhang 14 66663 Merzig.png,1
2018-02-28_23-20-48 Am Sonnenhang 15 66663 Merzig.png,0
2018-02-28_23-20-50 Am Sonnenhang 16 66663 Merzig.png,0
2018-02-28_23-20-51 Am Sonnenhang 17 66663 Merzig.png,0
2018-02-28_23-20-52 Am Sonnenhang 18 66663 Merzig.png,0
2018-02-28_23-20-53 Am Sonnenhang 19 66663 Merzig.png,0
2018-02-28_23-20-54 Am Sonnenhang 20 66663 Merzig.png,0
2018-02-28_23-20-56 Am Sonnenhang 21 66663 Merzig.png,0
2018-02-28_23-20-58 Am Sonnenhang 23 66663 Merzig.png,0
2018-02-28_23-21-07 Reisergass 1 66780 RehlingenSiersburg.png,0
2018-02-28_23-21-09 Reisergass 2 66780 RehlingenSiersburg.png,0
2018-02-28_23-21-11 Reisergass 4 66780 RehlingenSiersburg.png,0
2018-02-28_23-21-13 Reisergass 5 66780 RehlingenSiersburg.png,0
2018-02-28_23-21-14 Reisergass 6 66780 RehlingenSiersburg.png,0
2018-02-28_23-21-15 Reisergass 7 66780 RehlingenSiersburg.png,0
2018-02-28_23-21-17 Reisergass 8 66780 RehlingenSiersburg.png,0
2018-02-28_23-21-18 Reisergass 9 66780 RehlingenSiersburg.png,0
2018-02-28_23-21-20 Reisergass 10 66780 RehlingenSiersburg.png,1
2018-02-28_23-21-21 Reisergass 11 66780 RehlingenSiersburg.png,0
2018-02-28_23-21-22 Reisergass 12 66780 RehlingenSiersburg.png,1
